kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5954,2021-10-22,22.10.2021,25,6,17,0,0,0,0,3,17,4,21,0,,16073,16088,602,382,384,384,0,15500,250,443,2051,13579,153,149,3,1,1,18,25,115,13,4974.159007,4978.801102,0.000000,186.302726,118.218674,2.386872,2.389100,47.349364,46.111472,5.570513,0.000000,0.671141,0.653595,16048,43.016742,382,1,0,0,0,0,0,1,1,0,761,780,286,81,174,78,666,595,205,14,11,3
5954,2021-10-23,23.10.2021,22,7,19,0,2,0,0,0,4,3,19,0,,16095,16114,602,382,386,384,0,15500,280,446,2070,13579,168,166,3,3,1,17,27,128,13,4980.967412,4986.847399,0.000000,186.302726,118.218674,2.395433,2.385834,51.991459,51.372513,5.261040,0.000000,1.807229,0.595238,16073,47.349364,382,1,2,0,0,0,0,0,0,0,762,782,286,81,174,78,666,595,205,15,13,3
5954,2021-10-24,24.10.2021,10,3,4,0,0,1,0,2,4,2,7,1,,16105,16121,604,382,386,385,0,15500,280,448,2077,13580,178,165,2,3,2,19,29,135,14,4984.062142,4989.013710,10.000000,186.921672,118.218674,2.394392,2.390562,55.086188,51.063040,5.879986,0.000000,1.818182,1.123596,16095,51.991459,382,0,0,0,0,0,0,0,1,0,762,782,286,81,174,78,666,596,205,15,12,3
5954,2021-10-25,25.10.2021,34,9,28,0,0,1,0,2,13,5,27,2,,16139,16158,606,382,386,386,0,15500,300,453,2104,13582,189,178,2,3,3,16,29,149,11,4994.584223,5000.464209,2.941176,187.540618,118.218674,2.388910,2.391722,58.490391,55.086188,4.951567,0.000000,1.685393,1.587302,16105,55.086188,382,4,1,0,0,0,0,0,0,0,766,783,286,81,174,78,666,596,205,19,13,3
5954,2021-10-26,26.10.2021,57,6,47,1,0,0,0,5,23,4,48,5,,16196,16211,611,383,386,386,0,15500,330,457,2152,13587,210,203,3,3,3,17,25,169,16,5012.224182,5016.866277,0.000000,189.087983,118.528147,2.381099,2.383305,64.989323,62.823012,5.261040,0.000000,1.477833,1.428571,16139,58.490391,382,2,2,2,1,0,0,2,0,0,768,785,288,82,174,78,668,596,205,18,15,5
5954,2021-10-27,27.10.2021,76,1,71,1,0,0,0,4,19,2,69,5,,16272,16283,615,384,386,386,0,15500,380,459,2221,13592,251,247,2,3,3,20,21,217,13,5035.744128,5039.148330,0.000000,190.325875,118.837620,2.370571,2.372173,77.677715,76.439823,6.189459,0.000000,1.214575,1.195219,16196,64.989323,383,1,0,1,0,1,0,1,3,1,769,785,289,82,175,78,669,599,206,18,11,5
5954,2021-10-28,28.10.2021,43,5,39,0,0,0,0,2,16,3,28,12,,16315,16327,617,384,386,386,0,15500,410,462,2249,13604,267,262,2,2,2,18,23,219,25,5049.051465,5052.765141,0.000000,190.944821,118.837620,2.364182,2.365921,82.629282,81.081917,5.570513,0.000000,0.763359,0.749064,16272,77.677715,384,3,1,0,0,0,0,0,2,0,772,786,289,82,175,78,669,601,206,20,10,5
5954,2021-10-29,29.10.2021,48,5,42,0,0,0,0,1,16,5,32,11,,16363,16374,618,384,386,386,0,15500,440,467,2281,13615,290,286,2,2,2,16,24,230,36,5063.906168,5067.310370,0.000000,191.254294,118.837620,2.357396,2.358981,89.747161,88.509269,4.951567,0.000000,0.699301,0.689655,16315,82.629282,384,5,1,0,0,0,0,0,0,0,777,787,289,82,175,78,669,601,206,30,11,5
5954,2021-10-30,30.10.2021,26,3,23,0,0,0,0,0,9,1,16,9,,16389,16400,618,384,386,386,0,15600,460,468,2297,13624,294,286,2,0,2,16,22,227,45,5071.952465,5075.356668,0.000000,191.254294,118.837620,2.353659,2.355238,90.985052,88.509269,4.951567,0.000000,0.000000,0.680272,16363,89.747161,384,2,0,0,0,0,0,0,1,0,779,787,289,82,175,78,669,602,206,30,10,5
5954,2021-10-31,31.10.2021,14,2,10,0,0,0,0,2,6,1,10,3,,16403,16412,620,384,386,386,0,15600,470,469,2307,13627,298,291,2,0,1,16,21,230,47,5076.285086,5079.070343,0.000000,191.873240,118.837620,2.351938,2.353228,92.222944,90.056634,4.951567,0.000000,0.000000,0.335570,16389,90.985052,384,1,0,0,0,0,0,0,0,0,780,787,289,82,175,78,669,602,206,30,10,5
