kreis,datumstd,datum,anzahlM,anzahlE,anzahlEM,verstorben,verstorbenE,verstorbenM,verstorbenMOhneSterbedatum,hospitalisiert,genesen,geimpftVollst,geimpftUnvollst,geimpftKA,r,anzahlMKumuliert,anzahlEKumuliert,hospitalisiertKumuliert,verstorbenKumuliert,verstorbenEKumuliert,verstorbenMKumuliert,verstorbenMOhneSterbedatumKumuliert,genesenKumuliert,krankKumuliert,geimpftVollstKumuliert,geimpftUnvollstKumuliert,geimpftKAKumuliert,anzahlM7Tage,anzahlE7Tage,verstorben7Tage,verstorbenE7Tage,verstorbenM7Tage,hospitalisiert7Tage,geimpftVollst7Tage,geimpftUnvollst7Tage,geimpftKA7Tage,rateMKumuliert,rateEKumuliert,anteilVerstorbenM,rateHospitalisiertKumuliert,rateVerstorbenKumuliert,anteilVerstorbenEKumuliert,anteilVerstorbenMKumuliert,rateM7Tage,rateE7Tage,rateHospitalisiert7Tage,rateVerstorben7Tage,anteilVerstorbenE7Tage,anteilVerstorbenM7Tage,anzahlMKumuliertVortag,rateM7TageVortag,verstorbenKumuliertVortag,anzahlEA70,anzahlEA80,anzahlEA90,verstorbenA70,verstorbenA80,verstorbenA90,genesenA70,genesenA80,genesenA90,anzahlEA70Kumuliert,anzahlEA80Kumuliert,anzahlEA90Kumuliert,verstorbenA70Kumuliert,verstorbenA80Kumuliert,verstorbenA90Kumuliert,genesenA70Kumuliert,genesenA80Kumuliert,genesenA90Kumuliert,krankA70Kumuliert,krankA80Kumuliert,krankA90Kumuliert
5914,2021-10-22,22.10.2021,32,1,26,0,0,0,0,1,55,5,26,1,,15338,15365,1411,339,341,340,0,14600,430,351,2298,12689,201,146,3,2,2,18,45,145,11,8128.805906,8143.115318,0.000000,747.799265,179.662616,2.219330,2.216717,106.525622,77.376820,9.539608,0.000000,1.369863,0.995025,15306,107.055600,339,1,1,0,0,0,0,1,0,0,607,627,209,68,149,55,528,467,154,11,11,0
5914,2021-10-23,23.10.2021,40,2,24,0,0,0,0,1,26,11,26,3,,15378,15391,1412,339,341,340,0,14600,430,362,2324,12692,207,155,3,1,2,16,50,144,13,8150.005035,8156.894752,0.000000,748.329244,179.662616,2.215581,2.210951,109.705491,82.146624,8.479651,0.000000,0.645161,0.966184,15338,106.525622,339,2,1,0,0,0,0,0,1,0,609,628,209,68,149,55,528,468,154,13,11,0
5914,2021-10-24,24.10.2021,2,0,2,0,0,0,0,0,47,0,2,0,,15380,15393,1412,339,341,340,0,14700,390,362,2326,12692,195,147,3,1,2,14,47,136,12,8151.064991,8157.954708,0.000000,748.329244,179.662616,2.215293,2.210663,103.345752,77.906798,7.419695,0.000000,0.680272,1.025641,15378,109.705491,339,0,0,0,0,0,0,0,0,0,609,628,209,68,149,55,528,468,154,13,11,0
5914,2021-10-25,25.10.2021,20,1,16,0,1,0,0,4,25,0,20,0,,15400,15410,1416,339,342,340,0,14700,380,362,2346,12692,204,148,2,1,1,16,43,149,12,8161.664556,8166.964338,0.000000,750.449157,179.662616,2.219338,2.207792,108.115556,78.436776,8.479651,0.000000,0.675676,0.490196,15380,103.345752,339,1,2,0,0,0,0,1,0,0,610,630,209,68,149,55,529,468,154,13,13,0
5914,2021-10-26,26.10.2021,49,3,46,0,0,0,0,2,30,1,47,1,,15449,15459,1418,339,342,340,0,14700,400,363,2393,12693,218,180,2,1,0,16,30,176,12,8187.633488,8192.933270,0.000000,751.509113,179.662616,2.212304,2.200790,115.535252,95.396079,8.479651,0.000000,0.555556,0.000000,15400,108.115556,339,3,1,0,0,0,0,0,1,0,613,631,209,68,149,55,529,469,154,16,13,0
5914,2021-10-27,27.10.2021,81,2,75,0,0,2,0,6,36,3,76,2,,15530,15536,1424,339,342,342,0,14800,440,366,2469,12695,260,226,1,1,2,17,26,224,10,8230.561724,8233.741593,2.469136,754.688982,179.662616,2.201339,2.202189,137.794337,119.775077,9.009630,0.000000,0.442478,0.769231,15449,115.535252,339,2,1,0,0,0,0,1,0,0,615,632,209,68,149,55,530,469,154,17,14,0
5914,2021-10-28,28.10.2021,31,0,28,0,0,0,0,4,25,0,30,1,,15561,15564,1428,339,342,342,0,14800,440,366,2499,12696,255,226,0,1,2,18,20,227,8,8246.991049,8248.580983,0.000000,756.808895,179.662616,2.197379,2.197802,135.144446,119.775077,9.539608,0.000000,0.442478,0.784314,15530,137.794337,339,0,0,0,0,0,0,0,0,0,615,632,209,68,149,55,530,469,154,17,14,0
5914,2021-10-29,29.10.2021,40,1,36,2,0,0,0,2,24,1,39,0,,15601,15601,1430,341,342,342,0,14800,450,367,2538,12696,263,236,2,1,2,19,16,240,7,8268.190177,8268.190177,0.000000,757.868852,180.722572,2.192167,2.192167,139.384271,125.074859,10.069586,0.000000,0.423729,0.760456,15561,135.144446,339,1,0,0,0,1,0,3,2,0,616,632,209,68,150,55,533,471,154,15,11,0
5914,2021-10-30,30.10.2021,33,0,33,0,0,0,0,0,15,0,33,0,,15634,15634,1430,341,342,342,0,14800,470,367,2571,12696,256,243,2,1,2,18,5,247,4,8285.679459,8285.679459,0.000000,757.868852,180.722572,2.187540,2.187540,135.674424,128.784707,9.539608,0.000000,0.411523,0.781250,15601,139.384271,341,0,1,0,0,0,0,1,0,0,616,633,209,68,150,55,534,471,154,14,12,0
5914,2021-10-31,31.10.2021,6,1,6,0,0,0,0,1,13,0,6,0,,15640,15641,1431,341,342,342,0,14800,460,367,2577,12696,260,248,2,1,2,19,5,251,4,8288.859328,8289.389306,0.000000,758.398830,180.722572,2.186561,2.186701,137.794337,131.434598,10.069586,0.000000,0.403226,0.769231,15634,135.674424,341,0,0,0,0,0,0,1,0,0,616,633,209,68,150,55,535,471,154,13,12,0
